x,y,theta,fitness,attachment_length_max,attachment_length_mean,attachment_length_std,joint_brick_ratio,symmetry_incl_sum,symmetry_excl_sum,coverage,branching,surface
0.0,0.0,0.0,0.7378679777758376,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
-0.0004974231521620261,-0.000756640081870333,-123.32134032520497,0.7378679777758376,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
-0.0014565395658940852,-0.0009099983192013009,-148.00420460256942,0.7378679777758376,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
-0.01293218577138958,-0.001446489633004075,-173.61788483943013,0.7378679777758376,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.0793045008632117,0.009253003453825544,6.655003596433855,0.7378679777758376,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.1410940734088848,0.001850301763683803,0.7513313822377704,0.7378679777758376,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.152580481443252,-0.10361056763957263,-34.17866884656121,0.7378679777758376,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.20607937186599803,-0.15570105421940872,-37.07247861119039,0.7378679777758376,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.21052907183605507,-0.15051286732827457,-35.5619911351341,0.7378679777758376,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.20873235470869977,-0.14646815435492253,-35.05746061428318,0.7378679777758376,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.19844096751806042,-0.16876454606082478,-40.37957291524618,0.7378679777758376,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.19848382168167203,-0.168770772722114,-40.374510547782414,0.7378679777758376,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.21011932516467557,-0.17201419408879914,-39.30547291676623,0.7378679777758376,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.17766661225778438,-0.1997274671251071,-48.34546080422422,0.7378679777758376,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.18988328863944923,-0.2044974483091669,-47.122179531039436,0.7378679777758376,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.23712644693169044,-0.22200698007510072,-43.113906206719534,0.7378679777758376,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.26635944148319624,-0.32078683100853245,-50.29607930584671,0.7378679777758376,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.15827750425965936,-0.4810156065756321,-71.78628269963258,0.7378679777758376,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.159785866095313,-0.5783497929339187,-74.55564535620219,0.7378679777758376,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.19182487834866346,-0.5961702118252717,-72.16380125308247,0.7378679777758376,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
