x,y,theta,fitness,attachment_length_max,attachment_length_mean,attachment_length_std,joint_brick_ratio,symmetry_incl_sum,symmetry_excl_sum,coverage,branching,surface
0.0,0.0,0.0,1.2274114669830465,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.0005185469043591078,8.85382185928893e-05,9.689411444991356,1.2274114669830465,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.00017238595860890856,-0.0010384185550010602,-80.5743913722836,1.2274114669830465,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.004479023808097231,-0.008212806339748623,-61.39324362576058,1.2274114669830465,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.010719526629842383,-0.013936791342993646,-52.4342029348022,1.2274114669830465,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.007075543865482792,-0.011943693561314625,-59.357145176679346,1.2274114669830465,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.007811332806302329,-0.012260812683714518,-57.49889088546478,1.2274114669830465,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.005874135646925099,-0.013577179736618056,-66.60438868368367,1.2274114669830465,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.006152256447432405,-0.013883136112806192,-66.09966420556806,1.2274114669830465,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.01893609915002621,-0.011091039259808871,-30.357879969968376,1.2274114669830465,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.06829585938832496,-0.05587378888340851,-39.28707427771146,1.2274114669830465,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.1479388947616864,-0.08386784543135767,-29.54927769141151,1.2274114669830465,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.17861082379959056,-0.1000257238525167,-29.249720729750315,1.2274114669830465,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.2462365104757758,-0.11472894788810942,-24.98221830271682,1.2274114669830465,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.27653110706425793,-0.11978773398320133,-23.42129401862672,1.2274114669830465,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.3050725640979285,-0.13534294773875405,-23.92407605477108,1.2274114669830465,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.3423417898736785,-0.09538327763980249,-15.568901585830506,1.2274114669830465,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
0.40739199770557466,-0.06349325893394624,-8.85845264493756,1.2274114669830465,0.4827586206896552,0.25,0.5782732917920385,1.0,2.038095238095238,2.038095238095238,0.09803921568627451,1.0,0.1495601173020528
