x,y,theta
0.0,0.0,0.0
0.0011821481401124787,-0.0015460310062814747,-52.5972360256573
0.0012517326344740726,-0.001542318048385814,-50.937500146059044
0.0021661905624450516,-0.005765157324770263,-69.40687625516064
-0.02102698875704465,-0.03635288285756258,-120.04565678139225
-0.03191003048274229,-0.037556145917984174,-130.35329213305243
-0.033077286007641926,-0.04645078453358851,-125.45440802080121
-0.03313636450324484,-0.04726989448157155,-125.03059260003819
-0.03325234377501213,-0.046719272573470326,-125.44127949151967
-0.036335030089643845,-0.05089369862603574,-125.52454680225435
-0.03395264998248615,-0.047014082959113614,-125.8360787112993
-0.03578006716974917,-0.04669392358917173,-127.46179667496305
-0.03271744897216716,-0.06028063951440439,-118.49099369599698
-0.02109940895143152,-0.08411898190502766,-104.08089332934038
-0.023615572564234442,-0.08123339923526088,-106.20981337468116
-0.018648541182100204,-0.08586301482247531,-102.2537299060752
-0.0036620350437995036,-0.10588001592558743,-91.98087945275526
0.026292246114891893,-0.12804291867647327,-78.39621738670179
0.02805107448863155,-0.12200827873872333,-77.05206571756281
0.06124442013339316,-0.11889239669682147,-62.745882023552994
0.10951597264503499,-0.15951935346399843,-55.52895237167308
0.12109095575069068,-0.12817922905584644,-46.62882990239597
0.12651746033315756,-0.13808732082118816,-47.503666758947894
0.12771697784691274,-0.13954465399766347,-47.533974023328064
0.10977129051960993,-0.14008491532884734,-51.91756032994545
0.09766040608940106,-0.14986551388183486,-56.9095774892553
0.09665375718236931,-0.19290091500991782,-63.38666163942487
0.08137021645874704,-0.19094272870692397,-66.91872850939025
0.08093173461278522,-0.20689216637008445,-68.63563893207628
0.11179570686574059,-0.2527420159949187,-66.13869307158382
0.1061788016014641,-0.23826662330291262,-65.98080388845722
0.1030416772162169,-0.25743210479887146,-68.18538445947391
0.11677835337858836,-0.2579779960151744,-65.64526446019606
0.1035140267869493,-0.23962299155795844,-66.63628130705952
0.08886324725360457,-0.2512518311569926,-70.52223019347515
0.0781556744689648,-0.25378873866283763,-72.88348890263198
0.10246521409674023,-0.2679723517031451,-69.07452875691256
0.09424989382987202,-0.27590192306037226,-71.13949877986181
0.14088802653059102,-0.3110417137917314,-65.63159353984462
0.15710993309699384,-0.33809525140327884,-65.07611520981226
0.13645132585438383,-0.3379789546987084,-68.01472598351351
0.15203611068797843,-0.34579211989889475,-66.26611368982893
0.2239960346506761,-0.34772019677862337,-57.21098470962119
0.1918552481804094,-0.352554662202715,-61.44559442699986
0.20760830805081418,-0.35763077723392916,-59.86439848754856
0.2310305116150392,-0.35040534268640666,-56.60219284392111
0.1960073207569052,-0.3172811464916746,-58.29340027316751
0.20295901364101143,-0.3217319980852751,-57.75493730976727
0.25047654380988243,-0.33810236373108893,-53.467823961385534
0.23314053597120418,-0.30315799419326017,-52.43828601496805
0.22313042159239846,-0.2998722144517456,-53.347617182032685
0.2448465661771034,-0.3241215075224989,-52.93201791782884
0.226846125381481,-0.3047512137938361,-53.33729479945431
0.23182353544579837,-0.3061780706857093,-52.868719168669664
0.2606108561565796,-0.33510815104961406,-52.12808639144798
0.24559099309181656,-0.2965257391124002,-50.3674857691229
0.2482254428548213,-0.30149023944729275,-50.534407417011735
0.2782322171933911,-0.34152632670916894,-50.831231688060974
0.2883536735735557,-0.2997663830501982,-46.111708429787114
0.2809072016688613,-0.2919151026998407,-46.10091496896645
0.2996336438126254,-0.316608708832785,-46.57787547671659
0.33040784732779716,-0.3582115998424405,-47.31212297975389
0.3156401227659177,-0.3449937107386349,-47.54411921275278
0.32293455803636356,-0.3636170929582124,-48.391172482957465
0.35375584713839986,-0.416211737682511,-49.63739191461554
0.33604158623127767,-0.3978424165111199,-49.81355648725918
0.3448500421544427,-0.39682621819416863,-49.00869607566466
0.3566883765180316,-0.429921728363684,-50.318901501207456
0.35339031872401205,-0.39302750227896927,-48.03973475257428
0.35929927864415495,-0.39327338182304816,-47.584802883931374
0.3411926495267212,-0.46303984746596255,-53.61521564595956
0.3387824658389426,-0.4466524138421039,-52.81995892780712
0.3464643250888648,-0.44277834571214636,-51.957600885345485
0.3511482580333987,-0.4902091403039472,-54.385090283248864
0.35095949470912513,-0.45976099567277334,-52.6436219576081
0.35334481616058083,-0.4640008026117722,-52.710086607532524
0.35153153049629876,-0.5452764569063114,-57.190733052938704
0.3578624111864672,-0.5260772804709737,-55.77462769965076
0.36054162266639217,-0.5293668984732495,-55.74197477371721
0.3521761661432061,-0.55659520152366,-57.67711158920291
0.35709127527279544,-0.5304130907987351,-56.050282888005306
0.34710706789984946,-0.5347645338303239,-57.01304536677126
0.35204452751878645,-0.5492212199872164,-57.34059249075757
0.35477762965859316,-0.5398644251694767,-56.688659183391856
0.3231787401445961,-0.5245289679780308,-58.36147546691735
0.3341274882711745,-0.5309898309805774,-57.81967977226779
0.3261246008068068,-0.5453091166601355,-59.118273978312885
0.3274743568989094,-0.537695771651585,-58.657214732660314
0.3262190309793223,-0.5580923961728662,-59.69264088776313
0.3303133829283921,-0.5445013629657551,-58.75754943260878
0.3272384504378986,-0.534521023623476,-58.52466690705902
0.3332949786511223,-0.541190503048921,-58.37294588622179
0.3243306485343544,-0.5915208523544129,-61.26405886166923
0.30790251435375005,-0.5442903882034957,-60.5033628768743
0.2999758134452532,-0.5234333857676934,-60.18329605356596
0.29130553169632734,-0.5843660123974558,-63.503817683427755
0.30464874058587266,-0.5746270389873164,-62.06890593743635
0.3016040256574144,-0.5768557238224717,-62.397570891479994
0.30813939995725653,-0.6236754205368569,-63.707397944716206
0.3240963547706381,-0.5916524959144657,-61.286882749720114
0.32024680672932115,-0.595186732459476,-61.7170352163305
0.3104193161207883,-0.647346682307759,-64.38108883850474
0.3127961330847564,-0.6330478733184284,-63.705500374839694
0.31455016039657785,-0.6288002783759584,-63.4240140163643
0.3141004205594974,-0.6254464835610262,-63.334109482870836
0.3044530488654867,-0.6081818389329717,-63.407662846555354
0.23804472412396266,-0.5880307924640226,-67.96107224318993
0.25372325905062665,-0.5840426192011915,-66.51862366728156
0.23195225411309806,-0.5922769134302122,-68.6132953755606
0.17009772023618042,-0.553783036777627,-72.92535173828242
0.13420336391770887,-0.5014350402113903,-75.01660572089335
0.1490364697965906,-0.5176930326838364,-73.93964199030728
0.13440817356417087,-0.5386758331614521,-75.98986598650154
0.1314453813674381,-0.5450353445927001,-76.44097723790398
0.13911842485793863,-0.551663563592115,-75.84626855096684
0.12898886083932373,-0.5490083202923176,-76.77822739350303
0.12610844042104966,-0.5491644002750183,-77.06699293894647
0.15256575395092187,-0.5891857983700755,-75.4825056265963
0.15743453338574392,-0.6168120080764614,-75.68158662061299
0.14789862138166157,-0.6124744483883648,-76.42426528497009
0.16022508234470997,-0.6218355846056293,-75.55118515614119
0.17569787336106432,-0.6448134902062865,-74.75814394571103
0.15007358829018028,-0.6305091227521802,-76.6115984805024
0.17110940977584269,-0.6522271500854477,-75.29993259557519
0.21494898829616463,-0.6865506704063793,-72.61542380495449
0.18497873062377854,-0.6368569782862951,-73.80376044655439
0.19116146622500862,-0.628335071463947,-73.07840808244698
0.21534752416367217,-0.6878377899583938,-72.61576082082824
0.1932169158790866,-0.6560008165371213,-73.58831559436443
0.19440495857944023,-0.65119207142355,-73.37768668152431
0.21094427765052345,-0.6707523155950522,-72.5422077411936
0.20838095044221763,-0.6202063962938026,-71.42834867180905
0.2075063906787212,-0.6210767273453126,-71.52513978482833
0.23548436676190893,-0.6558029311585216,-70.24790618735443
0.23685342535418671,-0.6414058968093563,-69.7322089286051
0.23851741075647478,-0.6379850056684813,-69.50121409912674
0.24758752157028466,-0.6763009002632401,-69.89278766503372
0.2383022504408087,-0.6657463838319364,-70.30529920864745
0.238146862350587,-0.6704422627170032,-70.44452376495433
0.24481541231462908,-0.6999166883124734,-70.72128954808436
0.25568167823918647,-0.6660169202456538,-68.99837028235231
0.2568753170431348,-0.6567331029495176,-68.63748891903728
0.25535948140102244,-0.6987952089621629,-69.92627064178676
0.26680024371894717,-0.7354473734582939,-70.06060970373612
0.25935585006909917,-0.7190018966066215,-70.16478933050921
0.2686534704187609,-0.7355324078878265,-69.9352611267524
0.2425720977814966,-0.7435858573738228,-71.932671626276
0.20256311678840014,-0.7426068486377867,-74.74244137400281
0.16868799792569292,-0.7835623139550022,-77.85059781496639
0.13616391096414002,-0.8164241523506834,-80.53131271701498
0.14537376005583294,-0.814358148195994,-79.87855600251457
