x,y,theta
0.0,0.0,0.0
-0.003992604208094819,0.0016004759701238932,158.15611720643025
0.014477271108823015,-0.0012059465664142528,-4.76170523431652
0.004708091010386302,0.0074362324132861615,57.660931693431586
0.00209350661409693,0.00335833654171788,58.061574174749744
0.0024130319021671487,0.0035188204857726077,55.559610530979796
0.0022520552459098383,0.0034683984258527334,57.00405561554098
-0.0034369209753663576,-0.007345973741301204,-115.07322912685282
-0.0033743909171716634,-0.007361512738496276,-114.62590756428497
-0.0030388091585430367,-0.007326145606934823,-112.52816640459264
-0.007913354772470061,-0.01620103507741781,-116.03307968169854
-0.0073438190388634954,-0.01584700256249174,-114.86395296811848
-0.007185762508519817,-0.01584608596023941,-114.3929799778976
-0.009276381175896539,-0.019632265155395002,-115.29105859813276
-0.010275447938478469,-0.020011346657576576,-117.17964063661022
-0.012454000900439617,-0.01890776287628729,-123.37174976739317
-0.013598598639596041,-0.020459015186263647,-123.61099810760295
-0.015848227609872756,-0.02167780086547489,-126.16982704212938
-0.013757066443232538,-0.020546049481423627,-123.80517037216576
-0.014082212471736542,-0.021480355506207572,-123.24827307206408
-0.01509012556435837,-0.022058637769404383,-124.3756975141838
-0.014398382407920917,-0.021532918650481885,-123.76939582813498
-0.015055849841354038,-0.02193748073697827,-124.46208754500955
-0.015213928203808761,-0.022033581597510538,-124.62462121568129
-0.01534486034685644,-0.0220122472145491,-124.88056805633065
-0.01569604172704799,-0.022452459768127347,-124.95658676766286
-0.016356239799852342,-0.022449571706486756,-126.07621707476825
-0.016461841587168322,-0.022545501133626765,-126.13545469943756
-0.01604517248760579,-0.023599358054509988,-124.2117324626125
-0.01700115043402597,-0.02366668397245572,-125.69187713259296
-0.01654433500736585,-0.024136978752235187,-124.42811179754882
-0.028947249460151505,-0.02716064983262799,-136.82380812553077
-0.04517628755703968,-0.03506239527370151,-142.18410755236812
-0.08010229826536756,-0.04031073345485003,-153.2866005359991
-0.07847988897493652,-0.046270706856530584,-149.47695965871242
-0.07536076737102763,-0.05268686941565856,-145.04150110692277
-0.08264231784867133,-0.05726529215102857,-145.28077332387505
-0.08075526918358089,-0.06223580732658647,-142.3795729984875
-0.07491758468687557,-0.06808085717878437,-137.7372157151003
-0.08777736401781858,-0.08621139616508766,-135.51567081743744
-0.086587612804361,-0.0816039591916986,-136.69722413465513
-0.08659283898445627,-0.08314379893300596,-136.16408719404075
-0.08890440721630395,-0.08619153169865164,-135.88764983697413
-0.08704078238108032,-0.09068937717076136,-133.82394904841252
-0.08511487288935647,-0.09274831005486048,-132.54251839056306
-0.090201945787908,-0.10566373323656439,-130.48638728250776
-0.08875563432152915,-0.10613377214310175,-129.9044562318421
-0.08843136914229074,-0.10628795912111959,-129.76038851177282
-0.09358289478476696,-0.1204007600516529,-127.85655385159302
-0.09186196177781535,-0.1218879773172807,-127.00383233522001
-0.09093531246136875,-0.12269597860317549,-126.54374864052015
-0.09781756648995169,-0.13596687426583745,-125.73207247418135
-0.09690432680049944,-0.13712154249976743,-125.2489972586163
-0.09366932813513747,-0.1421730663857513,-123.37849714238303
-0.09315067380337949,-0.15822280928018348,-120.4866412438618
-0.09236762911702444,-0.16778286098993556,-118.83361285373667
-0.08953609241389403,-0.17086115670011073,-117.65581350128963
-0.08776761093604375,-0.1920467363261555,-114.56095658716764
-0.09151537430278368,-0.21581590507109674,-112.97906662324752
-0.09253712548941419,-0.23183283225501986,-111.75963715116654
-0.08760565338284892,-0.24837331972214224,-109.42864548531121
-0.08524896495739595,-0.26674995311881866,-107.7230378201847
-0.08155379654580193,-0.29197966718599777,-105.60575391302157
-0.07691364428310886,-0.3086709862969337,-103.99184269729822
-0.08056632467764237,-0.35314095334055395,-102.85162293676069
-0.08176257303719006,-0.3675077097539701,-102.54280093179872
-0.07687318216395173,-0.4311199293349015,-100.11017928298337
-0.07284966793951639,-0.446658535447291,-99.26333371782746
-0.07030131805942348,-0.45989495925201257,-98.69117409774813
-0.06729035364148298,-0.47178425240637956,-98.11732002350907
-0.07497020392453965,-0.5054263140967044,-98.43719968159031
-0.07783014659900375,-0.5231357813128422,-98.46217695249426
-0.0895226133834286,-0.5626123538591209,-99.04108217991731
-0.0929644261399946,-0.6060446773600463,-98.72092774751785
-0.13646468034795803,-0.6193516748583446,-102.42571013910572
