x,y,theta
0.0,0.0,0.0
1.3179659794132426e-05,-3.8197652665305895e-05,-70.96359573042477
4.021824864874809e-06,-9.424890547354732e-05,-87.55653528063839
-0.009119245013479223,-0.008563818756211934,-136.79907290629225
-0.01680799257026736,-0.00919599128105138,-151.31604260314137
-0.03205855354523986,-0.001615380359831957,-177.11539498676558
-0.029103113826551966,-0.01763537603924539,-148.78573663835195
-0.02751556013465704,-0.06396729978330638,-113.27497741014137
-0.02530151407999756,-0.018585596975526125,-143.70031305754966
-0.03945873353456723,-0.020781425955617713,-152.22591625893716
-0.04830501232796371,-0.020958909316372586,-156.54461248233707
-0.038171204511588015,-0.017725948277819495,-155.09078182902635
-0.06331594973579556,-0.033782262661654405,-151.91782244649733
-0.06265358233631797,-0.03686875807996968,-149.52514164953254
-0.06910325472069678,-0.022681018880443077,-161.82916804440222
-0.07017892296455615,-0.021419259130783276,-163.0273239753982
-0.06842027225887255,-0.0203236002266974,-163.45644170566246
-0.06533240767000596,-0.03185912975986824,-154.00397780987828
-0.07280108021131813,-0.02037106281730226,-164.3674163134244
-0.06246576746872988,-0.02862345142985245,-155.3815079628817
-0.050040159213015904,-0.05606278620059524,-131.7512567885847
-0.04523656631268538,-0.06367116648978301,-125.39271898280771
-0.04165072070159643,-0.06314451199860047,-123.40922371373338
-0.036578626228942555,-0.07633506977809446,-115.60304537581217
-0.040565356558465486,-0.07200214738050839,-119.39651583475026
-0.03393937278393576,-0.07932209744813895,-113.16452354850814
-0.01078152393149642,-0.11014860872591252,-95.59039542444701
0.002489981777568866,-0.1369284349649301,-88.95821693541863
0.01078683392443716,-0.14232493447808087,-85.66582798688876
0.018970395613562795,-0.1527214298558452,-82.91923502128364
0.03595221493252797,-0.17029914992337103,-78.07920600603579
0.02880717126908756,-0.16333163322928293,-79.99748325928594
0.02907171651143048,-0.16375867436028452,-79.93328671321065
0.04792008323961361,-0.1888983423479554,-75.76538314679497
0.043533765874861755,-0.18895507316461052,-77.02589755343168
0.04686351113779809,-0.19205780232323993,-76.28736687912544
0.05562733093178072,-0.20253231961869675,-74.64191280295609
0.051124094595966084,-0.19889589477300051,-75.5847834760769
0.04705753998779106,-0.1949024724969498,-76.42620011360721
0.05190949946125669,-0.200294731882003,-75.47057464950724
0.07239138126588245,-0.22023176448638435,-71.80402393567415
0.0418767008042537,-0.1959329073976442,-77.93569965684175
0.044771694741754374,-0.19543146522525898,-77.09668122293456
0.10550341022717104,-0.24369255084924835,-66.5904503098523
0.09047260420451284,-0.2332338728516488,-68.79847391049887
0.04695369715911136,-0.25715936318885524,-79.65257482149605
0.06724428198464069,-0.25207491718168545,-75.06342546661018
0.0612961366841715,-0.2596782419601389,-76.71864075221322
0.02263983135491689,-0.22424289749930043,-84.23488480774868
0.052668144471669794,-0.23410888510418812,-77.32109681927685
0.1369221913525275,-0.24249325962876467,-60.54904660549344
0.10172745095883713,-0.2681456376847323,-69.22456296574235
0.12527888736457646,-0.2761369107583425,-65.59696640687405
0.19190330097791822,-0.3152750408644329,-58.67173751251144
0.21621532794485587,-0.34184762373170824,-57.687041269994694
0.23343905434361392,-0.3587790750868708,-56.95002117709963
0.34032577073234516,-0.44215779117764775,-52.41477198442049
0.37352143861935355,-0.4494991274368798,-50.27434875797714
0.36936531742424095,-0.448358536158463,-50.517728012786016
0.3932422422334149,-0.46643451140808406,-49.86638635679071
0.42246055108701586,-0.4848919167882164,-48.936094241821834
0.415784560500265,-0.4982247293991035,-50.153915730626956
0.4149473972810636,-0.4987582762435529,-50.24086669387782
0.4462608333522422,-0.5141165831612295,-49.041533799237826
0.4220423725633909,-0.5184691683471355,-50.853847733501006
0.4251879239144504,-0.519104792956079,-50.67980883815187
0.4364599090998423,-0.5286588111480001,-50.45697149080715
0.4309399731577105,-0.525190527836351,-50.629743118172634
0.42609511586868737,-0.5205698904601361,-50.699103806447155
0.4312630848483015,-0.5260463781104125,-50.654431379644365
0.45931091526372403,-0.5492374115374512,-50.09526314615818
0.4219169627440166,-0.5199983445122425,-50.94476915547789
0.43271373889012915,-0.5329779037176777,-50.92756864981483
0.4732676381464651,-0.5704360006946217,-50.318880747883696
0.44252193293590336,-0.5365788305832643,-50.487256447477876
0.41930096170625714,-0.5543212478910622,-52.89532562468936
0.4788573889734216,-0.5940833591508087,-51.129653888782315
0.5337272735950612,-0.6370261805628421,-50.0423117763406
0.537453401827709,-0.6910345814275001,-52.12594312548516
0.5449012728637738,-0.694824083384351,-51.89542487909926
0.6108715495874212,-0.7226066369208852,-49.78975120389533
0.6322549925284735,-0.755504344011761,-50.075223409693464
0.6325525896497295,-0.7548922194412025,-50.03909213602123
0.647934491561265,-0.7634363458550836,-49.67846868961983
0.6341413048677612,-0.7524161820860394,-49.87559042570215
0.6368779454348177,-0.7536993560812125,-49.802101851009525
0.6599168821475386,-0.7699302472726105,-49.3997061979379
0.7220460974257094,-0.8124117239398441,-48.370308296085916
0.7390915470910195,-0.8278520594929626,-48.24209099598447
0.7417273108291423,-0.8319577056447119,-48.28157578101168
0.7683122973014532,-0.8510490712416813,-47.924825572839566
0.7707386259180321,-0.8527723746392949,-47.89261582776235
0.7716650832405487,-0.8535027227115871,-47.88277554017014
0.7911809734359119,-0.870568835458974,-47.73514923631441
0.7875213793293169,-0.8637100978991475,-47.64178475434702
0.7899008210723046,-0.8659297680545919,-47.62894064997057
0.8044299519605699,-0.8802560298724333,-47.57708803011323
0.7951393455919697,-0.8686854898822515,-47.53100102468848
0.7972961128611299,-0.8688167916374094,-47.45800796913134
0.8013332418163204,-0.8735371921537456,-47.46850236694822
0.8081677762982342,-0.8801540673430581,-47.44148588845653
0.7970519211409228,-0.8693028804504056,-47.482714839249375
0.8006286842832755,-0.872740518387999,-47.46756600882177
0.8373953473358382,-0.9091596463713534,-47.35290604457595
0.7989497782840673,-0.8702506720421631,-47.445936514248054
0.8030786786529752,-0.8721066367079651,-47.359604301202204
0.8595402940960002,-0.9200798666724678,-46.94835110330458
0.8882104510857279,-0.9406383805062369,-46.64205841566543
0.9172125365474051,-0.9452811164555298,-45.8634066636952
0.9404804841322073,-0.9520977049026873,-45.35169451068276
0.9379219830402199,-0.954268297551982,-45.49495631812863
0.9259971039365814,-0.9396682898539291,-45.41984336361638
0.9323932859668962,-0.9359452667635259,-45.10892740133843
0.9552228944269342,-0.9648925200693661,-45.288536851022414
0.9595383411507536,-0.9589316418607395,-44.98188071332864
0.9627798583070084,-0.956684326318721,-44.81804970074544
1.0168503182193374,-0.9810612632217024,-43.97375712987957
1.0491937978943269,-1.0211870656370141,-44.2249881572022
1.071366652426799,-1.0169183055724447,-43.50645199390606
1.0957087636406244,-1.020375812470601,-42.96112208397662
1.1118696037315516,-1.0476604461228376,-43.296930296988506
1.1203054573998883,-1.0429766168715868,-42.952772514119154
1.1239659121335435,-1.0457140543735328,-42.93446094177786
1.1491670514663808,-1.0570072648391158,-42.60794125893452
1.1431574683108074,-1.060463103307966,-42.85089323612064
1.1459264673235792,-1.0564935793785655,-42.67468815525382
1.157166412467934,-1.0641300775576674,-42.601636897324255
1.147297478811279,-1.0640277372130433,-42.84348698309688
1.1493311053804915,-1.0615833194296977,-42.72721166286395
1.1553128013459504,-1.0666760933277775,-42.71564200738199
1.144787262219707,-1.0687144483129876,-43.031654407003586
1.1517229355350749,-1.0640189468773507,-42.73328899238438
1.1540563737972507,-1.0661223021435717,-42.73188562729743
1.1724481299694627,-1.0898251797318133,-42.908368016334656
1.1518019079795696,-1.0640494211263625,-42.73214876792562
1.1555094917603705,-1.0675145892422861,-42.73322032892108
1.1790944744737786,-1.0895630370302347,-42.740023409204554
1.155974449163149,-1.0674910814154241,-42.72110259561985
1.1586486846637685,-1.070494590296862,-42.73535103534936
1.176398446147298,-1.0868351439877335,-42.73380750662262
1.1947008722655172,-1.1046653739020458,-42.75763430364697
1.1784560558220567,-1.0981615359551191,-42.98005998796969
1.1822315635983713,-1.101804271024545,-42.983288546205905
1.23565118736597,-1.1256515799087463,-42.33284513519875
1.2401158708262843,-1.1378228553628338,-42.536796572296524
1.2423535471774432,-1.1390349434471023,-42.515730904078865
1.287861647911319,-1.1569261411293732,-41.93433866259086
1.2935904074276383,-1.1782877186234424,-42.32932939685928
1.3009187122002122,-1.183451975802102,-42.29294042590419
1.3258635285128868,-1.1911569221038127,-41.93655095545582
1.361510570968865,-1.240763344864271,-42.34334355852352
