x,y,theta
0.0,0.0,0.0
4.1199706705601255e-05,-4.5466069090827934e-06,-6.297412783503362
7.436981865454829e-05,-1.6065012246507132e-05,-12.189466006937277
0.008434036665285426,0.0003823201303355661,2.595476527330664
-0.004357264451364465,0.0003616219773107641,175.25573019214582
-0.012916377573224374,0.0005256745059380742,177.66944580625363
-0.008247495127808887,0.0005604587317413009,176.11244066128697
-0.022540051338493235,0.0004504565434048866,178.85511247292496
-0.017476362533647715,-0.0002710949717781242,-179.11129378118517
0.0048849742114474865,9.237292836752003e-05,1.0833113983749096
-0.0001590225103356084,0.0005280488951383961,106.75973301353169
0.009892804032248096,0.0008124209008184295,4.694732464360038
0.018047946731057123,0.0008976063459773273,2.847233272468732
0.002188243843217072,0.0009697885959804251,23.90202219943335
-0.007899049516046528,0.0005794622666090947,175.80438411840078
0.003946320425990095,0.00038433925728599566,5.562596098225667
0.007719440579539806,-0.0009005409449333494,-6.653982350274555
0.0026072706052693174,-0.0027660131174388957,-46.69219266265074
0.01593881433643276,-0.002772311315914881,-9.867005845890343
0.021792019301019015,-0.0029838609090031814,-7.796710990828636
0.001516917814150442,-0.0041691382515924415,-70.00636411648208
0.018015617869063052,-0.004555171592236089,-14.189596286244477
0.0209141747326218,-0.004645989078603486,-12.524616754172904
0.0038763355545244275,-0.003893334944313661,-45.125358177699994
0.003189654034258623,-0.0037492599286333564,-49.610781060868575
0.001248124602532745,-0.0037271115804792285,-71.48547795545609
0.0019567187853115056,-0.0028533450409702135,-55.55910776807629
0.04792032802382864,-0.004323858459824666,-5.155845047102408
0.03509638382956864,-0.005065676163789815,-8.213129943060727
0.048497446093429576,-0.00875455963045848,-10.232601814033504
0.12401522291085237,-0.008664575276346781,-3.9965913892567926
0.1051063192530892,-0.0031010047760796763,-1.6899360707848763
0.13072094917096355,-0.014038329142983507,-6.12959217315868
0.1487015881575094,-0.01407195045642407,-5.405923829464194
0.12022875415619574,-0.01846452166540346,-8.731166808298482
0.12893257867763966,-0.01834437410568636,-8.09762652199597
0.20020677576756893,-0.017097687562971736,-4.8812242788869185
0.2259673006869979,-0.011874027298313371,-3.0079860933919846
0.27266016253935044,-0.015564493038316047,-3.2671183105408246
0.3474304014853631,-0.023516829836198204,-3.872323593364449
