x,y,theta
0.0,0.0,0.0
1.287131601086032e-05,-3.791838188021047e-05,-71.25032545898151
5.551345876360085e-06,-9.145030990779745e-05,-86.5262133398797
-0.008985826852046418,-0.009476554903558603,-133.47744304950447
-0.015549829301056974,-0.012804548735924303,-140.53015969134245
-0.035179284427092575,-0.004885773867335012,-172.09321736141794
-0.03128730014487226,-0.027401300498769633,-138.7882457803194
-0.03722248131568584,-0.08107239028340915,-114.66110841711323
-0.022601158345846757,-0.03735777738719542,-121.1736047713887
-0.025918893600171907,-0.03672853889315647,-125.21016460936782
-0.03950110930311102,-0.026654779779604978,-145.98908994599148
-0.03871563799633441,-0.015557470529774594,-158.10779257776775
-0.0545422582452934,-0.017424038236220473,-162.28342866217463
-0.05845761882718973,-0.023327596216936555,-158.2454586133338
-0.061615942053729826,-0.024418692682366863,-158.38134017953467
-0.061236871367888426,-0.02477431648818108,-157.97345001327284
-0.056216255743373834,-0.03139714904541378,-150.816353947759
-0.056112807753912135,-0.037626276689173586,-146.15628824551658
-0.06077119268549757,-0.02150559770139476,-160.51224080722804
-0.05477076590519798,-0.020333510856292553,-159.6326813322624
-0.050004780129663855,-0.05852715767536737,-130.51011109655704
-0.053642053683483196,-0.07581372483236225,-125.28134238719653
-0.047778217783931244,-0.07573912000826563,-122.24480094510702
-0.038566088959596914,-0.11989351917583192,-107.83139983663398
-0.02305100205821464,-0.15554934931115802,-98.42936733846601
-0.019981236661355678,-0.1553100527571709,-97.33105237323947
0.0017704070526115387,-0.19610128755877296,-89.48274640286652
0.02040274290439846,-0.2235481976589265,-84.78519005999613
0.02819883995797517,-0.2382186016482201,-83.24909618634206
0.043270862652149834,-0.26327098500344115,-80.66639153761568
0.06020666766945019,-0.28847800903398113,-78.21132919729014
0.05922864279447841,-0.29443512602860383,-78.6261613508685
0.0626379130334879,-0.30014546753365023,-78.21202543093717
0.07541478460060425,-0.32750400968128535,-77.03247124832195
0.06360875550541466,-0.3263210884367296,-78.96982639810014
0.06801279034550868,-0.3321345631621389,-78.4272566880656
0.07452702935135008,-0.3421982135154574,-77.71346643151665
0.06640229019324903,-0.3337751435778968,-78.74830148488388
0.06598408372055053,-0.3346280050545529,-78.84515949165218
0.07129078572944601,-0.3418439449526491,-78.21993740705878
0.0896808785091258,-0.36256798694740544,-76.10679442964774
0.058460945331661275,-0.33205204844002995,-80.01485943691704
0.06995469745648944,-0.3394702647178336,-78.35604247687685
