x,y,theta
0.0,0.0,0.0
0.0004973197904150929,8.941030973496286e-05,10.192004585682342
0.00016186850103817643,-0.0009766950226652595,-80.58985462587653
0.0040707410381090785,-0.00802542404555724,-63.104479815014145
0.010051328858107503,-0.013519910217770803,-53.37117444303956
0.006643853191767423,-0.011688300098489068,-60.385272283629135
0.007074659279142427,-0.011929639820932128,-59.33069872883931
0.00774029558679559,-0.01263654788075283,-58.511178780711525
0.00972428170695971,-0.013828130435538016,-54.88416966974119
0.03197621772192236,-0.002344304656996411,-4.19308140520874
0.06955310315831056,-0.042660332923758294,-31.522833491542606
0.1327287273792081,-0.08611665330161135,-32.97619222319517
0.16161471409688746,-0.0977549512831095,-31.16824103846941
0.24807344158886446,-0.12689826106432242,-27.091335896044068
0.283221196296334,-0.12723116291263167,-24.19099671623416
0.32822931827721985,-0.1624404824582624,-26.33077879565367
0.3871362417204784,-0.14047935869860906,-19.944215070904832
0.4365013882452925,-0.11665241219541046,-14.962299711604581
0.4509010418190871,-0.1376972852631078,-16.98175394031659
0.4481914418758382,-0.13235808753630793,-16.452711857517567
0.4481001702302172,-0.13803608367599746,-17.12131179507198
0.4422218682035188,-0.14335453306264573,-17.961076663483542
0.4527343680624506,-0.1505924882054777,-18.398610884380975
0.45349323321040436,-0.15643261845632953,-19.03188865333766
0.45793803872489236,-0.1511295066974962,-18.2640130327903
0.4575000487777116,-0.151927475931126,-18.37039187700836
0.4606863444266408,-0.15130544544377425,-18.18198198033992
0.46720108467657945,-0.155784578687886,-18.44056481657797
0.4854035071060792,-0.15968427983476394,-18.20977044062982
0.4969334825722228,-0.168199959730405,-18.699716113959745
0.5047357938935562,-0.17238779162161974,-18.857121887490283
0.5622988431755535,-0.18097827966598953,-17.840992544298754
0.5849742558662812,-0.19936678911061426,-18.819773823352882
0.6108197378557414,-0.21140250592221982,-19.090552176654146
0.635502559515478,-0.20606792878117308,-17.965794233396508
0.639582554407604,-0.21376408019613485,-18.48088422363724
0.680031113579572,-0.21810430160123667,-17.782445654911562
0.7050560975080237,-0.19866406098364353,-15.736274355622479
0.7030349802074697,-0.19413493271437363,-15.436871569013958
0.7537713132481664,-0.21738812517119283,-16.087594827632216
0.7770423691462116,-0.20621222020915528,-14.862618239878698
0.7689081244141828,-0.19905244598102384,-14.51391800719074
0.7740731435123849,-0.20301567977539856,-14.695941196284133
0.7752670582509905,-0.20244756929388064,-14.634988215762258
0.7826235077754327,-0.20545160169207674,-14.709189539538706
0.7789608033241598,-0.20801664068963055,-14.951588022596495
0.7813285832431589,-0.20990370460816304,-15.037441988273756
0.818337917955526,-0.15511100483548493,-10.732745889960091
0.815429881218738,-0.11589466084435264,-8.089104750561733
0.801462515032329,-0.09529421535345552,-6.780657396235969
0.8484088144572904,-0.024624575447748587,-1.6625101451426354
0.8749986859023692,0.0004799232287361503,0.03142584461267206
0.8648482161019049,0.03090951452972303,2.046869297114415
0.8659637624605458,0.10489716682450956,6.906784079573446
0.8332111597310502,0.11913992567431723,8.137498912894554
0.7721598867600912,0.11283784155786841,8.313941866420048
0.7781040421955198,0.1531083959350464,11.131936194220593
0.7959774115156052,0.1593220915762945,11.318695231206549
0.8130615357400085,0.19554904169118356,13.523333610913944
0.8018721420225968,0.24981082305769253,17.30361244628094
0.7924399607577394,0.26430726319025566,18.445399486701543
0.7994860963229032,0.30194224111680007,20.69006708083834
0.7502543836108789,0.33038017689439364,23.76665518081762
0.7812109033696023,0.37440733259207415,25.606786656309886
0.7710647960455929,0.3956810529734829,27.165165367130335
0.7726924793660896,0.4215764663041665,28.616622221939075
0.7650686186753461,0.4276295159324458,29.2026887052292
0.7798101338621958,0.4182438625325231,28.206467429068102
0.7703323090258107,0.46090175153962193,30.892736569958664
0.7969547378041718,0.5211739551845791,33.182951659359645
0.7920390238358829,0.5241160975795024,33.49380751522851
0.8232392819681388,0.5494837880544802,33.72174112618771
0.845242056996895,0.5383160934592491,32.49216481987936
0.8228185598944082,0.5408643384320437,33.31816813851203
0.8241042737102015,0.5391050781083075,33.191546097034575
0.8258152998025033,0.5440715838719906,33.37807555793081
0.8133710283865719,0.5680973122588673,34.932294134244664
0.8367910483958336,0.5852143343715482,34.96722535374461
0.8532777275520342,0.5881619599841497,34.57838747687258
0.8698319775979402,0.5891346761280334,34.10967132470926
0.8945678886385667,0.5973938784838307,33.735063057355845
0.9004909573126042,0.6010658237152654,33.7225867075828
0.9150341778092497,0.6182571873301156,34.04554404155839
0.9307741985928224,0.6112696504279851,33.294206366226604
0.9341063273501031,0.6034528787987545,32.86333387060796
0.9433719157949082,0.612579137571459,32.997703882412964
0.9563739342903776,0.6063819304521672,32.376443211446684
0.9468862180252612,0.6262920143876507,33.48155394870225
0.9335428876279313,0.6182815757568202,33.51634324699346
0.952208326450491,0.6433358014190355,34.04394598333506
0.9571674508845989,0.6859653486300863,35.62772308459885
0.9221361326558631,0.6919609662572768,36.8841655334291
0.9326691749397172,0.7061697576296139,37.13115692631715
0.9546853449410734,0.7929515247859541,39.71266259276682
0.9417906540591472,0.8466233156697148,41.9539776842729
0.9225129243906726,0.8499762703892491,42.65655758304284
0.85358586643299,0.9125775130806524,46.91302590069251
0.8146237962785483,0.8846196312791114,47.35881442162255
0.815884022863696,0.8870213382435636,47.392088023270624
0.7693094566843921,0.8763888212433413,48.72277206366039
0.7117945168878391,0.8545341087569623,50.20698439844787
0.6824473068704118,0.8610719078294111,51.60122103480048
0.6024145712401233,0.865088565389541,55.14812338112149
0.5978573854492226,0.8471400416105742,54.78799687280829
0.5610235066835241,0.8479662422312032,56.51095379444721
0.5170217276999683,0.8557552021534636,58.86088238974777
0.5031991186725869,0.8508117581178323,59.39848091876112
0.49291151413225626,0.8085015543940098,58.63098513391117
0.4992018244457838,0.7599695188677934,56.70025502598029
0.5005380650713317,0.7426374239980343,56.02000648834129
0.49642849236529474,0.7051499556711345,54.85429566971664
0.4945882210181688,0.701170850784892,54.80182266176556
0.49415779776157814,0.7171163740340626,55.42965762182684
0.4990529719136092,0.7131815299798439,55.01736800591392
0.4923210159742189,0.7181810378780381,55.568932965099364
0.4884151613268193,0.7098430013957957,55.469663023747295
0.48635600168692256,0.71867119087372,55.91208150037818
0.46825285054505156,0.7104240915311535,56.61042994466975
0.4714047114573332,0.7098660969493508,56.41283586819735
0.4678620544766435,0.7116935741408528,56.67937866194353
0.4335923265220738,0.6928614150527949,57.96168809577344
0.4383777451916528,0.6547136031693994,56.19485226029034
0.44013750234602805,0.6267583615308161,54.92176852888352
0.41455510241921134,0.5952440188727159,55.144885839936244
0.399160380285109,0.5496999040698685,54.01500975090307
0.3687479788781094,0.5317925661870304,55.262341633659865
0.34385205080708753,0.5312594243253426,57.08746331718851
