x,y,theta,energy_used_mean,energy_used_max,efficiency_mean,efficiency_max,fitness,attachment_length_max,attachment_length_mean,attachment_length_std,joint_brick_ratio,symmetry_incl_sum,symmetry_excl_sum,coverage,branching,surface
0.0,0.0,0.0,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
-0.003954862253506654,0.0015511511338640693,158.58420840078128,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
0.013523323823061333,-0.0009826798734250282,-4.156124896596193,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
0.0033235031866180095,0.010865225571475066,72.99194491505476,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
0.0003542094079846367,0.0068662064588683415,87.04688027834192,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
0.0006515326022302014,0.006995311839900712,84.67891006850529,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
0.0005217394868874886,0.006953627992236197,85.70906548788753,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
-0.007182910659269629,-0.003793747553858634,-152.1586439065543,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
-0.005955252276124401,-0.005104588679358182,-139.3982243408987,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
-0.004534864410561051,-0.004876251236975918,-132.92251499346585,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
-0.00619074723173885,-0.007698720130253456,-128.80369426688438,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
-0.0059603626723887405,-0.007617844858538212,-128.04037668155564,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
-0.005946759032784479,-0.00765231703907263,-127.85144896685942,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
-0.0074781696076252294,-0.009486441508260198,-128.2487414697208,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
-0.00790340760461654,-0.009528507777671757,-129.67396248552737,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
-0.00835064306889338,-0.009155946636065084,-132.3662493270374,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
-0.008786488403916552,-0.009847938801914358,-131.7398525905204,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
-0.01014727594681526,-0.0101379987546349,-135.02620343714497,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
-0.010904866284190682,-0.009154490517557089,-139.98698729654112,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
-0.010991440842192743,-0.00962004129736254,-138.80660455738783,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
-0.011948149130514955,-0.009791650227010907,-140.664973977244,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
-0.012062371911414823,-0.00938524457082315,-142.11495585380834,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
-0.012127860402258902,-0.00990979090014254,-140.74741254320907,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
-0.013479213333558204,-0.009713823592898404,-144.2215132553367,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
-0.014175328108013356,-0.009501347380402302,-146.167099114442,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
-0.014250410449815972,-0.01035078022272222,-144.007234804524,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
-0.014307452687487702,-0.012927934981613886,-137.89964849760509,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
-0.015216876756500883,-0.01224381297227163,-141.17912677035758,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
-0.015437177003080262,-0.013369510106509842,-139.10549687061626,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
-0.016782604666860833,-0.013740918219702695,-140.69076980178866,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
-0.024982312367947162,-0.019200578640660437,-142.45531204256736,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
-0.023961258022026977,-0.014591115091865831,-148.6608372176578,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
-0.026301990446907834,-0.018085113133384425,-145.48778696509143,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
-0.03043816010157923,-0.015920935659357704,-152.38780498051938,38.67778807125239,45.82888807529759,-5.758765475496076e-06,0.0005745101514238554,1.5806521931658435,1.0,1.0,0,1.0,1.5142857142857142,1.5142857142857142,0.3125,0.0,0.3893129770992366
